Facility ID,Score,Footnote,hosp_name,state,zipcode,hosp_type,hosp_ownership,hosp_emergency_services,hosp_rating,hosp_rating_fn
440159,Not Available,1.0,DELTA SPECIALTY HOSPITAL,TN,38118,Acute Care Hospitals,Proprietary,Yes,Not Available,16.0
440161,0.98,,TRISTAR CENTENNIAL MEDICAL CENTER,TN,37203,Acute Care Hospitals,Proprietary,Yes,3,
440173,0.94,,PARKWEST MEDICAL CENTER,TN,37923,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
440175,1.05,,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,TN,38464,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,
440176,1.01,,INDIAN PATH COMMUNITY HOSPITAL,TN,37660,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
440180,0.93,,"JELLICO MEDICAL CENTER, INC",TN,37762,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
440183,1.02,,ST FRANCIS HOSPITAL,TN,38119,Acute Care Hospitals,Proprietary,Yes,3,
440184,0.98,,FRANKLIN WOODS COMMUNITY HOSPITAL,TN,37604,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
440185,1.00,,TENNOVA HEALTH CARE-CLEVELAND,TN,37311,Acute Care Hospitals,Proprietary,Yes,2,
440187,1.08,,LIVINGSTON REGIONAL HOSPITAL,TN,38570,Acute Care Hospitals,Proprietary,Yes,4,
440192,0.98,,SAINT THOMAS HIGHLANDS HOSPITAL,TN,38583,Acute Care Hospitals,Proprietary,Yes,4,
440193,1.09,,VANDERBILT WILSON COUNTY HOSPITAL,TN,37087,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
440194,0.95,,TRISTAR HENDERSONVILLE MEDICAL CENTER,TN,37075,Acute Care Hospitals,Proprietary,Yes,4,
440197,1.02,,TRISTAR SOUTHERN HILLS MEDICAL CENTER,TN,37211,Acute Care Hospitals,Proprietary,Yes,3,
440200,0.96,,STONES RIVER HOSPITAL,TN,37190,Acute Care Hospitals,Proprietary,Yes,4,
440218,0.89,,SAINT THOMAS HOSPITAL FOR SPINAL SURGERY,TN,37203,Acute Care Hospitals,Voluntary non-profit - Other,No,Not Available,16.0
440227,0.97,,TRISTAR STONECREST MEDICAL CENTER,TN,37167,Acute Care Hospitals,Proprietary,Yes,2,
440228,1.04,,SAINT FRANCIS BARTLETT MEDICAL CENTER,TN,38133,Acute Care Hospitals,Proprietary,Yes,3,
440231,Not Available,1.0,TRUSTPOINT HOSPITAL,TN,37129,Acute Care Hospitals,Proprietary,No,Not Available,16.0
440235,1.17,,BIG SOUTH FORK MEDICAL CENTER,TN,37841,Acute Care Hospitals,Proprietary,Yes,Not Available,16.0
450002,1.02,,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,TX,79902,Acute Care Hospitals,Proprietary,Yes,2,
450007,1.02,,PETERSON REGIONAL MEDICAL CENTER,TX,78028,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450010,1.12,,UNITED REGIONAL HEALTH CARE SYSTEM,TX,76301,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450011,1.08,,ST JOSEPH REGIONAL HEALTH CENTER,TX,77802,Acute Care Hospitals,Voluntary non-profit - Private,No,4,
450015,0.91,,PARKLAND HEALTH & HOSPITAL SYSTEM,TX,75235,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450018,1.04,,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,TX,77555,Acute Care Hospitals,Government - State,Yes,3,
450021,1.02,,BAYLOR UNIVERSITY MEDICAL CENTER,TX,75246,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
450023,1.14,,CITIZENS MEDICAL CENTER,TX,77901,Acute Care Hospitals,Voluntary non-profit - Other,Yes,4,
450024,1.03,,UNIVERSITY MEDICAL CENTER OF EL PASO,TX,79905,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450028,1.08,,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,TX,78520,Acute Care Hospitals,Proprietary,Yes,3,
450029,1.02,,LAREDO MEDICAL CENTER,TX,78044,Acute Care Hospitals,Proprietary,Yes,3,
450032,1.05,,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,TX,75601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450033,1.07,,VHS HARLINGEN HOSPITAL COMPANY LLC,TX,78550,Acute Care Hospitals,Proprietary,Yes,3,
450034,1.05,,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,TX,77702,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450035,1.17,,ST JOSEPH MEDICAL CENTER,TX,77002,Acute Care Hospitals,Proprietary,Yes,3,
450039,1.06,,JPS HEALTH NETWORK,TX,76104,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450040,1.06,,COVENANT MEDICAL CENTER,TX,79410,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3,
450042,1.02,,PROVIDENCE HEALTH CENTER,TX,76712,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450044,0.96,,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,TX,75390,Acute Care Hospitals,Government - State,Yes,5,
450046,1.10,,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,78404,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450051,1.03,,METHODIST DALLAS MEDICAL CENTER,TX,75203,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
450054,0.98,,BAYLOR SCOTT & WHITE PAVILION - TEMPLE,TX,76508,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450055,1.00,,ROLLING PLAINS MEMORIAL HOSPITAL,TX,79556,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450056,1.05,,ASCENSION SETON MEDICAL CENTER AUSTIN,TX,78705,Acute Care Hospitals,Physician,Yes,4,
450058,1.05,,BAPTIST MEDICAL CENTER,TX,78205,Acute Care Hospitals,Proprietary,Yes,4,
450064,1.07,,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,76012,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450068,1.04,,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,TX,77030,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450072,1.04,,CHI ST. LUKES' BRAZOSPORT HOSPITAL,TX,77566,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450078,0.78,,ANSON GENERAL HOSPITAL,TX,79501,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Not Available,16.0
450079,1.02,,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,TX,75061,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450080,1.04,,TITUS REGIONAL MEDICAL CENTER,TX,75455,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450082,1.07,,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,78102,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3,
450083,1.09,,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,75701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450085,0.99,,GRAHAM REGIONAL MEDICAL CENTER,TX,76450,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450087,1.09,,MEDICAL CITY NORTH HILLS,TX,76180,Acute Care Hospitals,Proprietary,Yes,3,
450090,1.07,,NORTH TEXAS MEDICAL CENTER,TX,76240,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450092,1.10,,FORT DUNCAN MEDICAL CENTER,TX,78852,Acute Care Hospitals,Proprietary,Yes,3,
450097,1.13,,HCA HOUSTON HEALTHCARE SOUTHEAST,TX,77504,Acute Care Hospitals,Proprietary,Yes,3,
450099,0.95,,PAMPA REGIONAL MEDICAL CENTER,TX,79065,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450101,1.04,,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,76712,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450102,1.10,,CHRISTUS MOTHER FRANCES HOSPITAL,TX,75701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450104,1.09,,GUADALUPE REGIONAL MEDICAL CENTER,TX,78155,Acute Care Hospitals,Voluntary non-profit - Other,Yes,2,
450107,1.04,,LAS PALMAS MEDICAL CENTER,TX,79902,Acute Care Hospitals,Proprietary,Yes,3,
450108,0.98,,CONNALLY MEMORIAL MEDICAL CENTER,TX,78114,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450119,1.02,,SOUTH TEXAS HEALTH SYSTEM BEHAVIORAL,TX,78539,Acute Care Hospitals,Proprietary,Yes,4,
450124,1.11,,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,TX,78701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450128,0.94,,KNAPP MEDICAL CENTER,TX,78596,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450130,1.04,,NIX HEALTH CARE SYSTEM,TX,78229,Acute Care Hospitals,Proprietary,Yes,4,
450132,1.10,,MEDICAL CENTER HOSPITAL,TX,79761,Acute Care Hospitals,Government - Hospital District or Authority,Yes,1,
450133,1.17,,MIDLAND MEMORIAL HOSPITAL,TX,79701,Acute Care Hospitals,Government - Local,Yes,2,
450135,1.04,,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,TX,76104,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2,
450137,1.07,,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,TX,76104,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450143,0.95,,SETON SMITHVILLE REGIONAL HOSPITAL,TX,78957,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Not Available,16.0
450144,0.83,,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,TX,79714,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450147,1.17,,DE TAR HOSPITAL NAVARRO,TX,77902,Acute Care Hospitals,Proprietary,Yes,5,
450148,1.04,,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,76033,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
450152,1.02,,ADVENTHEALTH CENTRAL TEXAS,TX,76542,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
450154,0.90,,VAL VERDE REGIONAL MEDICAL CENTER,TX,78840,Acute Care Hospitals,Proprietary,Yes,2,
450155,0.82,,HEREFORD REGIONAL MEDICAL CENTER,TX,79045,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450162,1.00,,GRACE MEDICAL CENTER,TX,79412,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,
450163,1.13,,CHRISTUS SPOHN HOSPITAL KLEBERG,TX,78363,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450165,1.01,,METHODIST HOSPITAL SOUTH,TX,78026,Acute Care Hospitals,Proprietary,Yes,5,
450176,0.96,,MISSION REGIONAL MEDICAL CENTER,TX,78572,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450184,1.03,,MEMORIAL HERMANN HOSPITAL SYSTEM,TX,77008,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450187,0.92,,BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM,TX,77833,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450193,1.00,,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,TX,77030,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
450194,1.11,,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,TX,75766,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450196,1.06,,PARIS REGIONAL MEDICAL CENTER,TX,75460,Acute Care Hospitals,Proprietary,Yes,2,
450200,1.10,,WADLEY REGIONAL MEDICAL CENTER,TX,75501,Acute Care Hospitals,Physician,Yes,2,
450203,1.12,,MEDICAL CITY WEATHERFORD,TX,76086,Acute Care Hospitals,Proprietary,Yes,3,
450209,1.08,,NORTHWEST TEXAS HOSPITAL,TX,79106,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450210,1.17,,EAST TEXAS MEDICAL CENTER - CARTHAGE,TX,75633,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450211,1.02,,CHI ST LUKES HEALTH MEMORIAL LUFKIN,TX,75901,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450213,1.04,,UNIVERSITY HEALTH SYSTEM,TX,78229,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450219,1.29,,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,TX,78643,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450222,1.10,,HCA HOUSTON HEALTHCARE CONROE,TX,77304,Acute Care Hospitals,Proprietary,Yes,2,
450229,1.06,,HENDRICK MEDICAL CENTER,TX,79601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450231,1.04,,BAPTIST ST ANTHONY'S HOSPITAL,TX,79106,Acute Care Hospitals,Proprietary,Yes,4,
450235,1.16,,MEMORIAL HOSPITAL,TX,78629,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450236,1.30,,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,TX,75482,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450237,1.08,,CHRISTUS SANTA ROSA MEDICAL CENTER,TX,78229,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2,
450241,0.89,,FAITH COMMUNITY HOSPITAL,TX,76458,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Not Available,16.0
450253,0.71,,BELLVILLE ST JOSEPH HEALTH CENTER,TX,77418,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Not Available,16.0
450271,1.16,,WISE REGIONAL HEALTH SYSTEM,TX,76234,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450272,1.04,,CENTRAL TEXAS MEDICAL CENTER,TX,78666,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450289,0.96,,HARRIS HEALTH SYSTEM,TX,77054,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450292,1.02,,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,TX,75142,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450299,1.02,,CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL,TX,77842,Acute Care Hospitals,Proprietary,Yes,3,
450324,1.05,,TEXOMA MEDICAL CENTER,TX,75020,Acute Care Hospitals,Proprietary,Yes,2,
450330,1.12,,OAKBEND MEDICAL CENTER,TX,77469,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450340,1.04,,SAN ANGELO COMMUNITY MEDICAL CENTER,TX,76904,Acute Care Hospitals,Proprietary,Yes,4,
450346,1.03,,BAPTIST BEAUMONT HOSPITAL,TX,77701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450347,1.10,,HUNTSVILLE MEMORIAL HOSPITAL,TX,77340,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,
450348,1.10,,FALLS COMMUNITY HOSPITAL AND CLINIC,TX,76661,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,16.0
450351,1.04,,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,TX,76401,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450352,1.12,,HUNT REGIONAL MEDICAL CENTER,TX,75401,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450358,1.01,,HOUSTON METHODIST HOSPITAL,TX,77030,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450369,0.98,,CHILDRESS REGIONAL MEDICAL CENTER,TX,79201,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450370,1.17,,COLUMBUS COMMUNITY HOSPITAL,TX,78934,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450372,1.06,,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,TX,75165,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450379,1.21,,DALLAS MEDICAL CENTER,TX,75234,Acute Care Hospitals,Proprietary,Yes,3,
450388,1.05,,METHODIST HOSPITAL,TX,78229,Acute Care Hospitals,Proprietary,Yes,3,
450389,1.04,,UT HEALTH EAST TEXAS ATHENS HOSPITAL,TX,75751,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450395,1.02,,MEMORIAL MEDICAL CENTER LIVINGSTON,TX,77351,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450399,1.03,,BROWNFIELD REGIONAL MEDICAL CENTER,TX,79316,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Not Available,16.0
450400,1.09,,PARKVIEW REGIONAL HOSPITAL,TX,76667,Acute Care Hospitals,Proprietary,Yes,3,
450403,1.12,,MEDICAL CENTER OF MCKINNEY,TX,75069,Acute Care Hospitals,Proprietary,Yes,2,
450411,1.11,,EASTLAND MEMORIAL HOSPITAL,TX,76448,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450419,0.99,,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,TX,76020,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
450422,1.05,,BAYLOR SCOTT AND WHITE MEDICAL CENTER UPTOWN,TX,75204,Acute Care Hospitals,Proprietary,Yes,Not Available,16.0
450424,1.05,,HOUSTON METHODIST SAN JACINTO HOSPITAL,TX,77521,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450431,1.03,,ST DAVID'S MEDICAL CENTER,TX,78705,Acute Care Hospitals,Proprietary,Yes,5,
450447,0.98,,NAVARRO REGIONAL HOSPITAL,TX,75110,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450451,1.04,,GLEN ROSE MEDICAL CENTER,TX,76043,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450460,0.87,,TYLER COUNTY HOSPITAL,TX,75979,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450462,1.08,,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,TX,75231,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450465,1.07,,MATAGORDA REGIONAL MEDICAL CENTER,TX,77414,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450469,1.11,,WILSON N JONES REGIONAL MEDICAL CENTER,TX,75091,Acute Care Hospitals,Proprietary,Yes,2,
450475,1.05,,UT HEALTH EAST TEXAS HENDERSON HOSPITAL,TX,75652,Acute Care Hospitals,Voluntary non-profit - Private,No,2,
450484,0.99,,WOODLAND HEIGHTS MEDICAL CENTER,TX,75904,Acute Care Hospitals,Proprietary,Yes,4,
450489,0.94,,MEDICAL ARTS HOSPITAL,TX,79331,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Not Available,16.0
450498,1.08,,STEPHENS MEMORIAL HOSPITAL,TX,76424,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450508,1.15,,NACOGDOCHES COUNTY HOSPITAL DISTRICT,TX,75961,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450518,1.14,,THE MEDICAL CENTER OF SOUTHEAST TEXAS,TX,77640,Acute Care Hospitals,Physician,Yes,2,
450537,1.16,,METHODIST RICHARDSON MEDICAL CENTER,TX,75082,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450539,1.01,,COVENANT HOSPITAL PLAINVIEW,TX,79072,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450558,1.13,,ABILENE REGIONAL MEDICAL CENTER,TX,79606,Acute Care Hospitals,Proprietary,Yes,2,
450563,1.02,,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,TX,76051,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450565,1.14,,PALO PINTO GENERAL HOSPITAL,TX,76067,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450571,0.98,,SHANNON MEDICAL CENTER,TX,76903,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450573,1.00,,CHRISTUS JASPER MEMORIAL HOSPITAL,TX,75951,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450578,0.72,,HEMPHILL COUNTY HOSPITAL,TX,79014,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Not Available,16.0
450584,0.99,,WILBARGER GENERAL HOSPITAL,TX,76384,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450586,0.93,,SEYMOUR HOSPITAL,TX,76380,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450587,1.07,,BROWNWOOD REGIONAL MEDICAL CENTER,TX,76801,Acute Care Hospitals,Proprietary,Yes,2,
450596,1.07,,LAKE GRANBURY MEDICAL CENTER,TX,76048,Acute Care Hospitals,Proprietary,Yes,4,
450597,1.10,,CUERO REGIONAL HOSPITAL,TX,77954,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450604,0.97,,HILL COUNTRY MEMORIAL HOSPITAL INC,TX,78624,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,
450605,Not Available,5.0,CARE REGIONAL MEDICAL CENTER,TX,78336,Acute Care Hospitals,Proprietary,Yes,4,
450610,1.01,,MEMORIAL HERMANN MEMORIAL CITY HOSPITAL,TX,77024,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,
450617,1.06,,HCA HOUSTON HEALTHCARE CLEAR LAKE,TX,77598,Acute Care Hospitals,Proprietary,Yes,3,
450634,1.03,,MEDICAL CITY DENTON,TX,76210,Acute Care Hospitals,Proprietary,Yes,3,
450638,1.15,,HCA HOUSTON HEALTHCARE NORTHWEST,TX,77090,Acute Care Hospitals,Proprietary,Yes,3,
450639,1.05,,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TX,76022,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450641,0.98,,NOCONA GENERAL HOSPITAL,TX,76255,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450643,0.98,,DOCTORS HOSPITAL OF LAREDO,TX,78041,Acute Care Hospitals,Proprietary,Yes,4,
450644,1.12,,HCA HOUSTON HEALTHCARE WEST,TX,77082,Acute Care Hospitals,Proprietary,Yes,4,
450647,1.02,,MEDICAL CITY DALLAS HOSPITAL,TX,75230,Acute Care Hospitals,Proprietary,Yes,5,
450651,1.14,,MEDICAL CITY PLANO,TX,75075,Acute Care Hospitals,Proprietary,Yes,2,
450653,1.05,,"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",TX,79720,Acute Care Hospitals,Proprietary,Yes,2,
450654,0.96,,STARR COUNTY MEMORIAL HOSPITAL,TX,78582,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,
450656,1.08,,NACOGDOCHES MEDICAL CENTER,TX,75961,Acute Care Hospitals,Physician,Yes,4,
450658,0.97,,FREESTONE MEDICAL CENTER,TX,75840,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,
450659,1.21,,PARK PLAZA HOSPITAL,TX,77004,Acute Care Hospitals,Proprietary,Yes,5,
450661,1.01,,ODESSA REGIONAL MEDICAL CENTER,TX,79761,Acute Care Hospitals,Proprietary,Yes,2,
450662,1.03,,VALLEY REGIONAL MEDICAL CENTER,TX,78526,Acute Care Hospitals,Proprietary,Yes,4,
450668,1.03,,THE HOSPITALS OF PROVIDENCE - SIERRA CAMPUS,TX,79902,Acute Care Hospitals,Proprietary,Yes,3,
450669,1.08,,MEDICAL CITY LEWISVILLE,TX,75057,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450670,1.15,,HCA HOUSTON HEALTHCARE TOMBALL,TX,77375,Acute Care Hospitals,Proprietary,Yes,1,
450672,1.05,,MEDICAL CITY FORT WORTH,TX,76104,Acute Care Hospitals,Proprietary,Yes,3,
450674,0.91,,"WOMANS HOSPITAL OF TEXAS,THE",TX,77054,Acute Care Hospitals,Proprietary,Yes,3,
450675,1.06,,MEDICAL CITY ARLINGTON,TX,76015,Acute Care Hospitals,Proprietary,Yes,3,
450677,0.97,,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TX,76028,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,
450678,1.10,,BAYLOR SCOTT & WHITE MEDICAL CENTER-WHITE ROCK,TX,75218,Acute Care Hospitals,Proprietary,Yes,1,
450684,1.00,,MEMORIAL HERMANN NORTHEAST HOSPITAL,TX,77338,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450686,1.04,,UNIVERSITY MEDICAL CENTER,TX,79415,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2,
450688,1.04,,DALLAS REGIONAL MEDICAL CENTER,TX,75149,Acute Care Hospitals,Proprietary,Yes,2,
450690,1.01,,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TX,75708,Acute Care Hospitals,Government - State,Yes,4,
450694,1.01,,EL CAMPO MEMORIAL HOSPITAL,TX,77437,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450697,1.09,,SOUTHWEST GENERAL HOSPITAL,TX,78224,Acute Care Hospitals,Physician,Yes,1,
450698,0.97,,LAMB HEALTHCARE CENTER,TX,79339,Acute Care Hospitals,Government - Local,Yes,Not Available,16.0
450702,1.01,,LONGVIEW REGIONAL MEDICAL CENTER,TX,75605,Acute Care Hospitals,Proprietary,Yes,2,
450709,1.12,,HOUSTON METHODIST ST JOHN HOSPITAL,TX,77058,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450711,0.96,,RIO GRANDE REGIONAL HOSPITAL,TX,78503,Acute Care Hospitals,Proprietary,Yes,4,
450713,1.05,,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,TX,78704,Acute Care Hospitals,Proprietary,Yes,4,
450718,1.05,,ROUND ROCK MEDICAL CENTER,TX,78681,Acute Care Hospitals,Proprietary,Yes,4,
450723,1.08,,METHODIST CHARLTON MEDICAL CENTER,TX,75237,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,
450730,1.13,,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,TX,75010,Acute Care Hospitals,Proprietary,No,3,
450742,1.11,,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,TX,75088,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450743,1.06,,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,TX,76201,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,
450747,1.03,,PALESTINE REGIONAL MEDICAL CENTER,TX,75801,Acute Care Hospitals,Proprietary,Yes,2,
